run,data_type,n,algo,time_ns,char_cmp
2,reverse,1000,string_quick3,65083,17774
2,reverse,1000,msd_plain,278666,4844
2,reverse,1000,msd_switch,151500,10203
2,almost,1000,quick_std,255584,146660
2,almost,1000,merge_std,618334,10598
2,almost,1000,merge_lcp,633833,3955
2,almost,1000,string_quick3,71583,18029
2,almost,1000,msd_plain,279708,4766
2,almost,1000,msd_switch,155708,13140
2,random,1100,quick_std,353334,165903
2,random,1100,merge_std,849792,13043
2,random,1100,merge_lcp,925208,8930
2,random,1100,string_quick3,111625,19002
2,random,1100,msd_plain,279791,4786
2,random,1100,msd_switch,170833,8741
2,reverse,1100,quick_std,205333,132903
2,reverse,1100,merge_std,735334,8772
2,reverse,1100,merge_lcp,914750,4148
2,reverse,1100,string_quick3,72083,19827
2,reverse,1100,msd_plain,321084,5326
2,reverse,1100,msd_switch,170208,11156
2,almost,1100,quick_std,287791,164767
2,almost,1100,merge_std,713000,11943
2,almost,1100,merge_lcp,793750,4419
2,almost,1100,string_quick3,78625,19047
2,almost,1100,msd_plain,309166,5284
2,almost,1100,msd_switch,168958,14558
2,random,1200,quick_std,398709,188361
2,random,1200,merge_std,1041416,14591
2,random,1200,merge_lcp,1004917,9863
2,random,1200,string_quick3,120792,21533
2,random,1200,msd_plain,311000,5292
2,random,1200,msd_switch,189875,9856
2,reverse,1200,quick_std,238375,157609
2,reverse,1200,merge_std,925292,9485
2,reverse,1200,merge_lcp,921125,4542
2,reverse,1200,string_quick3,78375,21733
2,reverse,1200,msd_plain,349875,5810
2,reverse,1200,msd_switch,194667,12194
2,almost,1200,quick_std,314250,178899
2,almost,1200,merge_std,776875,13719
2,almost,1200,merge_lcp,838166,4870
2,almost,1200,string_quick3,84792,21013
2,almost,1200,msd_plain,349333,5766
2,almost,1200,msd_switch,190541,16045
2,random,1300,quick_std,430792,203603
2,random,1300,merge_std,1036541,16103
2,random,1300,merge_lcp,1153208,10831
2,random,1300,string_quick3,132917,24492
2,random,1300,msd_plain,344875,5774
2,random,1300,msd_switch,206917,10859
2,reverse,1300,quick_std,274125,177669
2,reverse,1300,merge_std,896958,10307
2,reverse,1300,merge_lcp,1034792,4940
2,reverse,1300,string_quick3,98875,22990
2,reverse,1300,msd_plain,363209,6306
2,reverse,1300,msd_switch,195958,13202
2,almost,1300,quick_std,337000,189137
2,almost,1300,merge_std,916583,15148
2,almost,1300,merge_lcp,891417,5337
2,almost,1300,string_quick3,97583,25555
2,almost,1300,msd_plain,367083,6274
2,almost,1300,msd_switch,209291,17106
2,random,1400,quick_std,457500,215258
2,random,1400,merge_std,1165834,17593
2,random,1400,merge_lcp,1164458,11672
2,random,1400,string_quick3,145416,23376
2,random,1400,msd_plain,365500,6276
2,random,1400,msd_switch,220917,11998
2,reverse,1400,quick_std,306208,199721
2,reverse,1400,merge_std,988709,11142
2,reverse,1400,merge_lcp,1072834,5339
2,reverse,1400,string_quick3,94500,26060
2,reverse,1400,msd_plain,401334,6790
2,reverse,1400,msd_switch,215875,14265
2,almost,1400,quick_std,376833,209790
2,almost,1400,merge_std,960917,16385
2,almost,1400,merge_lcp,952708,5758
2,almost,1400,string_quick3,100084,24838
2,almost,1400,msd_plain,416750,6750
2,almost,1400,msd_switch,237208,18718
2,random,1500,quick_std,501041,237814
2,random,1500,merge_std,1195875,19173
2,random,1500,merge_lcp,1283125,12630
2,random,1500,string_quick3,162750,27023
2,random,1500,msd_plain,401167,6768
2,random,1500,msd_switch,235958,12858
2,reverse,1500,quick_std,342583,220001
2,reverse,1500,merge_std,1062417,12084
2,reverse,1500,merge_lcp,1121500,5720
2,reverse,1500,string_quick3,99291,26904
2,reverse,1500,msd_plain,424750,7274
2,reverse,1500,msd_switch,227333,15237
2,almost,1500,quick_std,398333,227617
2,almost,1500,merge_std,985125,17469
2,almost,1500,merge_lcp,1016292,6190
2,almost,1500,string_quick3,106500,25344
2,almost,1500,msd_plain,453667,7230
2,almost,1500,msd_switch,232917,19883
2,random,1600,quick_std,579500,246884
2,random,1600,merge_std,1291708,20722
2,random,1600,merge_lcp,1350500,13607
2,random,1600,string_quick3,169250,27416
2,random,1600,msd_plain,427417,7242
2,random,1600,msd_switch,269041,14227
2,reverse,1600,quick_std,356666,234861
2,reverse,1600,merge_std,1125125,13076
2,reverse,1600,merge_lcp,1211292,6108
2,reverse,1600,string_quick3,104958,29052
2,reverse,1600,msd_plain,455375,7764
2,reverse,1600,msd_switch,243500,16353
2,almost,1600,quick_std,423500,241180
2,almost,1600,merge_std,1062917,18689
2,almost,1600,merge_lcp,1200000,6606
2,almost,1600,string_quick3,126334,31436
2,almost,1600,msd_plain,447708,7680
2,almost,1600,msd_switch,248208,21426
2,random,1700,quick_std,582750,263901
2,random,1700,merge_std,1455416,22351
2,random,1700,merge_lcp,1440500,14577
2,random,1700,string_quick3,180917,29946
2,random,1700,msd_plain,449458,7710
2,random,1700,msd_switch,273291,15412
2,reverse,1700,quick_std,354750,228687
2,reverse,1700,merge_std,1333375,13829
2,reverse,1700,merge_lcp,1344583,6474
2,reverse,1700,string_quick3,113208,30783
2,reverse,1700,msd_plain,492375,8244
2,reverse,1700,msd_switch,262875,17416
2,almost,1700,quick_std,448500,256771
2,almost,1700,merge_std,1147208,20123
2,almost,1700,merge_lcp,1236750,7108
2,almost,1700,string_quick3,133084,33100
2,almost,1700,msd_plain,483500,8150
2,almost,1700,msd_switch,277000,22678
2,random,1800,quick_std,645708,282301
2,random,1800,merge_std,1592167,23947
2,random,1800,merge_lcp,1538750,15562
2,random,1800,string_quick3,194584,32407
2,random,1800,msd_plain,480875,8204
2,random,1800,msd_switch,293000,16843
2,reverse,1800,quick_std,356750,229208
2,reverse,1800,merge_std,1317750,14919
2,reverse,1800,merge_lcp,1357125,6856
2,reverse,1800,string_quick3,119375,33138
2,reverse,1800,msd_plain,510875,8718
2,reverse,1800,msd_switch,272125,18468
2,almost,1800,quick_std,476250,275678
2,almost,1800,merge_std,1197042,21629
2,almost,1800,merge_lcp,1258708,7639
2,almost,1800,string_quick3,169417,41741
2,almost,1800,msd_plain,633583,8664
2,almost,1800,msd_switch,289417,23795
2,random,1900,quick_std,631083,297746
2,random,1900,merge_std,1588917,25513
2,random,1900,merge_lcp,1612417,16510
2,random,1900,string_quick3,205458,36050
2,random,1900,msd_plain,523750,8690
2,random,1900,msd_switch,326708,18048
2,reverse,1900,quick_std,359583,231829
2,reverse,1900,merge_std,1437583,15887
2,reverse,1900,merge_lcp,1470750,7238
2,reverse,1900,string_quick3,127667,35577
2,reverse,1900,msd_plain,550833,9214
2,reverse,1900,msd_switch,305625,19484
2,almost,1900,quick_std,510750,292185
2,almost,1900,merge_std,1403500,22812
2,almost,1900,merge_lcp,1335083,8113
2,almost,1900,string_quick3,148000,40943
2,almost,1900,msd_plain,532208,9146
2,almost,1900,msd_switch,299958,25131
2,random,2000,quick_std,670334,304605
2,random,2000,merge_std,1707667,27132
2,random,2000,merge_lcp,1741625,17505
2,random,2000,string_quick3,222416,41071
2,random,2000,msd_plain,545750,9164
2,random,2000,msd_switch,325834,19352
2,reverse,2000,quick_std,365625,236448
2,reverse,2000,merge_std,1420625,17050
2,reverse,2000,merge_lcp,1524167,7608
2,reverse,2000,string_quick3,149292,37063
2,reverse,2000,msd_plain,577917,9718
2,reverse,2000,msd_switch,305209,20506
2,almost,2000,quick_std,554375,306039
2,almost,2000,merge_std,1484875,23840
2,almost,2000,merge_lcp,1439625,8662
2,almost,2000,string_quick3,184000,45714
2,almost,2000,msd_plain,599791,9644
2,almost,2000,msd_switch,312167,26806
2,random,2100,quick_std,717125,331939
2,random,2100,merge_std,1758458,28820
2,random,2100,merge_lcp,2019750,18817
2,random,2100,string_quick3,228125,36363
2,random,2100,msd_plain,573584,9680
2,random,2100,msd_switch,366250,20217
2,reverse,2100,quick_std,397291,249679
2,reverse,2100,merge_std,1547042,17941
2,reverse,2100,merge_lcp,1711958,7976
2,reverse,2100,string_quick3,149041,40949
2,reverse,2100,msd_plain,604542,10202
2,reverse,2100,msd_switch,316209,21506
2,almost,2100,quick_std,598958,309399
2,almost,2100,merge_std,1486792,25547
2,almost,2100,merge_lcp,1626250,9170
2,almost,2100,string_quick3,178083,51449
2,almost,2100,msd_plain,605292,10130
2,almost,2100,msd_switch,328042,27891
2,random,2200,quick_std,741250,347136
2,random,2200,merge_std,1887041,30488
2,random,2200,merge_lcp,2091750,20107
2,random,2200,string_quick3,265333,37910
2,random,2200,msd_plain,671000,10194
2,random,2200,msd_switch,367667,21556
2,reverse,2200,quick_std,414709,267505
2,reverse,2200,merge_std,1708083,18630
2,reverse,2200,merge_lcp,1770333,8345
2,reverse,2200,string_quick3,147542,41502
2,reverse,2200,msd_plain,630083,10690
2,reverse,2200,msd_switch,330958,22555
2,almost,2200,quick_std,575250,326170
2,almost,2200,merge_std,1499583,26836
2,almost,2200,merge_lcp,1704334,9587
2,almost,2200,string_quick3,190250,55631
2,almost,2200,msd_plain,615125,10626
2,almost,2200,msd_switch,341750,29239
2,random,2300,quick_std,811333,367782
2,random,2300,merge_std,1956125,32280
2,random,2300,merge_lcp,2083833,21148
2,random,2300,string_quick3,321959,40844
2,random,2300,msd_plain,684750,10728
2,random,2300,msd_switch,396000,22739
2,reverse,2300,quick_std,448583,292198
2,reverse,2300,merge_std,1730291,19312
2,reverse,2300,merge_lcp,1850084,8727
2,reverse,2300,string_quick3,156667,44734
2,reverse,2300,msd_plain,661792,11166
2,reverse,2300,msd_switch,347584,23602
2,almost,2300,quick_std,601792,341241
2,almost,2300,merge_std,1707000,28055
2,almost,2300,merge_lcp,1761417,10021
2,almost,2300,string_quick3,179708,47250
2,almost,2300,msd_plain,661375,11116
2,almost,2300,msd_switch,357333,30588
2,random,2400,quick_std,806959,371261
2,random,2400,merge_std,2138209,34016
2,random,2400,merge_lcp,2141084,22152
2,random,2400,string_quick3,264375,42307
2,random,2400,msd_plain,674917,11294
2,random,2400,msd_switch,402666,24053
2,reverse,2400,quick_std,481458,314276
2,reverse,2400,merge_std,1830542,20147
2,reverse,2400,merge_lcp,2055375,9127
2,reverse,2400,string_quick3,174334,45926
2,reverse,2400,msd_plain,712084,11644
2,reverse,2400,msd_switch,367166,24665
2,almost,2400,quick_std,667458,359901
2,almost,2400,merge_std,1697791,30046
2,almost,2400,merge_lcp,1762042,10483
2,almost,2400,string_quick3,179708,46911
2,almost,2400,msd_plain,686583,11594
2,almost,2400,msd_switch,381708,31970
2,random,2500,quick_std,841959,389648
2,random,2500,merge_std,2225125,35734
2,random,2500,merge_lcp,2261708,23099
2,random,2500,string_quick3,282084,53031
2,random,2500,msd_plain,704125,11806
2,random,2500,msd_switch,411334,26033
2,reverse,2500,quick_std,703416,341556
2,reverse,2500,merge_std,1978875,20787
2,reverse,2500,merge_lcp,1990916,9490
2,reverse,2500,string_quick3,169292,48086
2,reverse,2500,msd_plain,700583,12104
2,reverse,2500,msd_switch,385625,25652
2,almost,2500,quick_std,664167,375579
2,almost,2500,merge_std,1828792,31366
2,almost,2500,merge_lcp,1864667,10946
2,almost,2500,string_quick3,215458,59926
2,almost,2500,msd_plain,736125,12078
2,almost,2500,msd_switch,388417,33329
2,random,2600,quick_std,912084,401046
2,random,2600,merge_std,2243041,37422
2,random,2600,merge_lcp,2330458,24071
2,random,2600,string_quick3,323292,52229
2,random,2600,msd_plain,733375,12358
2,random,2600,msd_switch,447625,26956
2,reverse,2600,quick_std,563542,356543
2,reverse,2600,merge_std,1988792,21808
2,reverse,2600,merge_lcp,2085666,9877
2,reverse,2600,string_quick3,177291,50301
2,reverse,2600,msd_plain,746458,12562
2,reverse,2600,msd_switch,423292,26681
2,almost,2600,quick_std,713500,395817
2,almost,2600,merge_std,1871125,32688
2,almost,2600,merge_lcp,1915958,11410
2,almost,2600,string_quick3,209542,55503
2,almost,2600,msd_plain,742458,12556
2,almost,2600,msd_switch,436584,34459
2,random,2700,quick_std,953458,429541
2,random,2700,merge_std,2377750,39218
2,random,2700,merge_lcp,2402875,25059
2,random,2700,string_quick3,403208,52991
2,random,2700,msd_plain,837833,12876
2,random,2700,msd_switch,457917,27932
2,reverse,2700,quick_std,585500,380659
2,reverse,2700,merge_std,2097958,22812
2,reverse,2700,merge_lcp,2273834,10244
2,reverse,2700,string_quick3,188459,54588
2,reverse,2700,msd_plain,820708,13028
2,reverse,2700,msd_switch,413083,27740
2,almost,2700,quick_std,725667,417442
2,almost,2700,merge_std,1996125,34360
2,almost,2700,merge_lcp,2052917,11820
2,almost,2700,string_quick3,224958,63029
2,almost,2700,msd_plain,778500,13054
2,almost,2700,msd_switch,423375,36070
2,random,2800,quick_std,946000,443822
2,random,2800,merge_std,2478833,40958
2,random,2800,merge_lcp,2509750,26001
2,random,2800,string_quick3,322417,53967
2,random,2800,msd_plain,772584,13378
2,random,2800,msd_switch,459209,28932
2,reverse,2800,quick_std,621250,406010
2,reverse,2800,merge_std,2124292,23645
2,reverse,2800,merge_lcp,2373084,10642
2,reverse,2800,string_quick3,198791,55799
2,reverse,2800,msd_plain,804250,13524
2,reverse,2800,msd_switch,426542,28783
2,almost,2800,quick_std,769417,435537
2,almost,2800,merge_std,2091042,35545
2,almost,2800,merge_lcp,2067584,12405
2,almost,2800,string_quick3,232833,63502
2,almost,2800,msd_plain,844625,13546
2,almost,2800,msd_switch,431250,37451
2,random,2900,quick_std,1026834,451372
2,random,2900,merge_std,2624666,42757
2,random,2900,merge_lcp,2635958,27003
2,random,2900,string_quick3,330291,59501
2,random,2900,msd_plain,835125,13916
2,random,2900,msd_switch,485208,30815
2,reverse,2900,quick_std,797917,424773
2,reverse,2900,merge_std,2423792,24554
2,reverse,2900,merge_lcp,2288625,11027
2,reverse,2900,string_quick3,201417,59049
2,reverse,2900,msd_plain,835917,14002
2,reverse,2900,msd_switch,433833,29779
2,almost,2900,quick_std,750541,430433
2,almost,2900,merge_std,2155625,36806
2,almost,2900,merge_lcp,2171834,12941
2,almost,2900,string_quick3,235416,59958
2,almost,2900,msd_plain,863292,14032
2,almost,2900,msd_switch,447875,38776
2,random,3000,quick_std,1024416,471840
2,random,3000,merge_std,2625334,44433
2,random,3000,merge_lcp,2719333,27972
2,random,3000,string_quick3,381666,55787
2,random,3000,msd_plain,861084,14460
2,random,3000,msd_switch,508666,32564
2,reverse,3000,quick_std,679625,449175
2,reverse,3000,merge_std,2385000,25593
2,reverse,3000,merge_lcp,2523208,11429
2,reverse,3000,string_quick3,212958,61575
2,reverse,3000,msd_plain,850250,14470
2,reverse,3000,msd_switch,452417,30878
2,almost,3000,quick_std,703792,456288
2,almost,3000,merge_std,2242000,38095
2,almost,3000,merge_lcp,2171708,13462
2,almost,3000,string_quick3,246041,69483
2,almost,3000,msd_plain,902416,14506
2,almost,3000,msd_switch,473458,40221
3,random,100,quick_std,31291,15703
3,random,100,merge_std,59417,605
3,random,100,merge_lcp,59917,527
3,random,100,string_quick3,7791,1115
3,random,100,msd_plain,22833,350
3,random,100,msd_switch,13292,383
3,reverse,100,quick_std,22083,13850
3,reverse,100,merge_std,55834,619
3,reverse,100,merge_lcp,56292,338
3,reverse,100,string_quick3,6417,1499
3,reverse,100,msd_plain,28958,488
3,reverse,100,msd_switch,16625,1032
3,almost,100,quick_std,23584,12482
3,almost,100,merge_std,39958,757
3,almost,100,merge_lcp,39791,378
3,almost,100,string_quick3,6541,1307
3,almost,100,msd_plain,28459,496
3,almost,100,msd_switch,14417,1320
3,random,200,quick_std,60667,28222
3,random,200,merge_std,124750,1488
3,random,200,merge_lcp,131583,1186
3,random,200,string_quick3,17125,2388
3,random,200,msd_plain,50042,780
3,random,200,msd_switch,27709,907
3,reverse,200,quick_std,45375,29615
3,reverse,200,merge_std,116959,1355
3,reverse,200,merge_lcp,120500,715
3,reverse,200,string_quick3,12500,2930
3,reverse,200,msd_plain,58333,978
3,reverse,200,msd_switch,31958,2099
3,almost,200,quick_std,51542,27043
3,almost,200,merge_std,93833,1737
3,almost,200,merge_lcp,95500,745
3,almost,200,string_quick3,11584,2534
3,almost,200,msd_plain,57959,970
3,almost,200,msd_switch,30500,2643
3,random,300,quick_std,92042,44333
3,random,300,merge_std,197000,2511
3,random,300,merge_lcp,213250,1949
3,random,300,string_quick3,26583,4077
3,random,300,msd_plain,73791,1218
3,random,300,msd_switch,41000,1605
3,reverse,300,quick_std,60958,39505
3,reverse,300,merge_std,182875,2041
3,reverse,300,merge_lcp,193875,1107
3,reverse,300,string_quick3,17375,4583
3,reverse,300,msd_plain,84500,1456
3,reverse,300,msd_switch,46708,3105
3,almost,300,quick_std,78208,43452
3,almost,300,merge_std,154125,2896
3,almost,300,merge_lcp,154584,1137
3,almost,300,string_quick3,17708,3706
3,almost,300,msd_plain,83208,1428
3,almost,300,msd_switch,45541,4162
3,random,400,quick_std,123416,59869
3,random,400,merge_std,273542,3644
3,random,400,merge_lcp,293500,2720
3,random,400,string_quick3,39583,5679
3,random,400,msd_plain,101750,1662
3,random,400,msd_switch,55625,2321
3,reverse,400,quick_std,90167,59472
3,reverse,400,merge_std,275625,2855
3,reverse,400,merge_lcp,293833,1488
3,reverse,400,string_quick3,24750,6602
3,reverse,400,msd_plain,129041,1946
3,reverse,400,msd_switch,62000,4157
3,almost,400,quick_std,107208,59007
3,almost,400,merge_std,220250,3899
3,almost,400,merge_lcp,221917,1510
3,almost,400,string_quick3,26041,5178
3,almost,400,msd_plain,111917,1898
3,almost,400,msd_switch,62458,5313
3,random,500,quick_std,179000,75508
3,random,500,merge_std,431000,4833
3,random,500,merge_lcp,369291,3512
3,random,500,string_quick3,46416,7325
3,random,500,msd_plain,126667,2106
3,random,500,msd_switch,72292,3171
3,reverse,500,quick_std,90084,58216
3,reverse,500,merge_std,320833,3752
3,reverse,500,merge_lcp,340416,1872
3,reverse,500,string_quick3,30583,8433
3,reverse,500,msd_plain,145583,2436
3,reverse,500,msd_switch,80083,5222
3,almost,500,quick_std,126667,69240
3,almost,500,merge_std,287667,4944
3,almost,500,merge_lcp,301333,1934
3,almost,500,string_quick3,34250,7762
3,almost,500,msd_plain,139792,2378
3,almost,500,msd_switch,78291,6835
3,random,600,quick_std,184625,85083
3,random,600,merge_std,430792,6093
3,random,600,merge_lcp,461333,4396
3,random,600,string_quick3,57791,9034
3,random,600,msd_plain,154834,2540
3,random,600,msd_switch,90041,4023
3,reverse,600,quick_std,136125,78695
3,reverse,600,merge_std,391833,4449
3,reverse,600,merge_lcp,423292,2236
3,reverse,600,string_quick3,35875,10055
3,reverse,600,msd_plain,175375,2924
3,reverse,600,msd_switch,94875,6269
3,almost,600,quick_std,151917,85763
3,almost,600,merge_std,356209,6373
3,almost,600,merge_lcp,367000,2363
3,almost,600,string_quick3,40459,9175
3,almost,600,msd_plain,171333,2866
3,almost,600,msd_switch,95792,8468
3,random,700,quick_std,310750,104336
3,random,700,merge_std,514334,7404
3,random,700,merge_lcp,536750,5225
3,random,700,string_quick3,70125,10093
3,random,700,msd_plain,177416,2982
3,random,700,msd_switch,105125,4852
3,reverse,700,quick_std,156791,102958
3,reverse,700,merge_std,548291,5311
3,reverse,700,merge_lcp,490167,2613
3,reverse,700,string_quick3,42917,12281
3,reverse,700,msd_plain,228041,3412
3,reverse,700,msd_switch,108417,7325
3,almost,700,quick_std,186250,103685
